[02Dec2024 00:15:45.296] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 20.4.237, --fml.fmlVersion, 2.0.17, --fml.mcVersion, 1.20.4, --fml.neoFormVersion, 20231207.154220, nogui]
[02Dec2024 00:15:47.232] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftb-xmod-compat-neoforge-3.0.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.233] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ftbbackups2-neoforge-1.20.4-1.0.27-Release.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.233] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fusion-1.1.1-neoforge-mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.233] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "gag-4.0.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.233] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "geckolib-neoforge-1.20.4-4.4.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.234] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Glodium-1.20-2.2-neoforge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.234] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HangGlider-v20.4.2-1.20.4-NeoForge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.234] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "harvest-with-ease-neoforge-1.20.4-9.0.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.235] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HopoBetterUnderwaterRuins-[1.20.2-1.20.4]-1.1.6.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.235] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "horsecombatcontrols-1.20.4-1.0.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.235] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HorseExpert-v20.4.1-1.20.4-NeoForge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.237] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "HorsingAround-1.20.4-0.1.6.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.237] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "hyperbox-1.20.4-5.0.1.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.238] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ibicf-neo-4.0.1+mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.239] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "iChunUtil-1.20.4-NeoForge-1.0.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.239] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Immersive-Energistics-1.0.0-beta.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.239] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ImmersiveEngineering-1.20.4-11.6.1-181.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.240] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Incendium_1.20.x_v5.3.5.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.240] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedCrafting-1.20.4-neoforge-1.1.7.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.240] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedDynamics-1.20.4-neoforge-1.21.7.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.241] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedTerminals-1.20.4-neoforge-1.4.13.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.241] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "IntegratedTunnels-1.20.4-neoforge-1.8.26.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.241] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "inventoryessentials-neoforge-1.20.4-10.0.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.242] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "inventorysorter-24.0.7.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.242] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Jade-1.20.4-neoforge-13.3.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.243] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jamd-neo-4.2.2+mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.243] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jamlib-neoforge-1.0.9+1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.244] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JAOPCA-1.20.4-5.0.a.5.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.244] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "javd-neo-6.0.2+mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.244] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jei-1.20.4-neoforge-17.3.1.3.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.244] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "jlme-1.4.11b-neoforge-1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.245] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "just-hammers-neoforge-84.0.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.245] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "justanotherchiselmod-0.4.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.245] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "justdirethings-0.9.12.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.245] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughBeacons-NeoForge-1.20.4-1.2.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.245] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "justenoughbreeding-neoforge-1.20.4-1.3.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.245] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughMekanismMultiblocks-1.20.4-5.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughProfessions-neoforge-1.20.4-3.2.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "JustEnoughResources-NeoForge-1.20.4-1.5.1.9.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "konkrete_neoforge_1.9.1_MC_1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "kubejs-neoforge-2004.7.0-build.26.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "laserbridges-1.20.4-1-neoforge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "laserio-1.7.2.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "LeaveMyBarsAlone-v20.4.1-1.20.4-NeoForge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.246] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "letmedespawn-neoforge-1.20.2-1.2.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "libreexpfix-0.2.7+1.20.2b14-BETA-neoforge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lithostitched-neoforge-1.20.4-1.1.8.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lmft-1.0.4+1.20.4-neoforge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "logbegone-neo-1.20.4-1.0.0-slim.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootjs-1.20.4-3.0.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootr-neoforge-1.20.4-0.8.33.76.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lucent-1.20.4-1.7.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.247] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MagnumTorch-v20.4.0-1.20.4-NeoForge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MaxHealthFix-NeoForge-1.20.4-15.0.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Measurements-neoforge-1.20.4-2.2.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "megacells-3.0.2-beta.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Mekanism-1.20.4-10.5.20.41.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "merequester-neoforge-1.20.4-1.1.6.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mffs-5.2.7.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mi-tweaks-1.1.1+1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "minetogether-neoforge-1.20.4-6.3.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.248] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mining_helmet-1.20.4-2.1.2.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mob_grinding_utils-1.1.3mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Modern-Industrialization-2.0.25-all.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modernfix-neoforge-5.17.0+mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modonomicon-1.20.4-neoforge-1.73.2.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modular-routers-12.3.3+mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MoreBeautifulButtons-neoforge-1.20.4-1.7.0.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NaturesCompass-1.20.4-3.0.0-neoforge.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "nerb-1.20.4-0.3.1-NEOFORGE.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "netherportalfix-neoforge-1.20.4-15.0.1.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "notenoughanimations-neoforge-1.7.4-mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.249] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Nullscape_1.20.x_v1.2.7.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
[02Dec2024 00:15:47.250] [main/INFO] [net.neoforged.fml.loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "obsidianboat-neo-4.0.4+mc1.20.4.jar" of type MOD with provider {mods folder locator at /workspaces/ideal-carnival/servidor_minecraft/mods}
